Price,Area,Elevator,Year,Rooms,Floor,Region
468480.0,36.599998474121094,1.0,2026,2.0,2 piętro,Sławin
496920.0,41.40999984741211,0.0,2026,2.0,1 piętro,Sławin
644820.0,58.619998931884766,1.0,2025,3.0,3 piętro,Konstantynów
534688.0,54.560001373291016,1.0,2024,4.0,1 piętro,Ponikwoda
499740.125,39.029998779296875,1.0,2026,2.0,6 piętro,Ponikwoda
710000.0,69.9800033569336,1.0,2025,4.0,3 piętro,Ponikwoda
479000.0,48.0,0.0,2002,2.0,2 piętro,Czuby Południowe
619000.0,56.0,0.0,1960,3.0,1 piętro,Rury
765612.0,70.88999938964844,1.0,2026,4.0,3 piętro,Sławin
619000.0,83.0,0.0,1993,3.0,4 piętro,Sławin
449000.0,57.0,1.0,1979,3.0,10 piętro,Kośminek
547055.0,47.56999969482422,0.0,2026,2.0,parter,Sławin
422431.0,25.440000534057617,1.0,2012,1.0,1 piętro,Wieniawa
699000.0,56.0,1.0,2024,3.0,6 piętro,Czechów Południowy
639833.625,61.7599983215332,1.0,2026,4.0,4 piętro,Ponikwoda
629000.0,51.15999984741211,1.0,2014,2.0,parter,Ponikwoda
440000.0,39.91999816894531,0.0,2024,2.0,5 piętro,Wrotków
509000.0,45.5099983215332,0.0,1955,2.0,1 piętro,Śródmieście
548600.0,52.0,1.0,2023,2.0,2 piętro,Kośminek
558360.0,59.400001525878906,0.0,2026,3.0,1 piętro,Wrotków
429000.0,50.45000076293945,0.0,1957,3.0,2 piętro,Za Cukrownią
425000.0,50.900001525878906,1.0,1969,3.0,6 piętro,Kalinowszczyzna
365000.0,47.11000061035156,0.0,1963,2.0,2 piętro,Dziesiąta
391842.0,37.02000045776367,1.0,2025,2.0,1 piętro,Ponikwoda
558360.0,59.400001525878906,0.0,2026,3.0,1 piętro,Wrotków
515700.0,51.56999969482422,1.0,2023,3.0,1 piętro,Czechów Północny
699000.0,84.69999694824219,0.0,1986,4.0,4 piętro,Kalinowszczyzna
569000.0,63.150001525878906,0.0,1991,3.0,3 piętro,Rury
998000.0,70.88999938964844,1.0,2022,4.0,3 piętro,Czechów Południowy
419110.0,25.239999771118164,1.0,2025,1.0,1 piętro,Wieniawa
548750.0,54.93000030517578,0.0,2024,3.0,2 piętro,Czechów Północny
465000.0,49.900001525878906,0.0,1980,2.0,1 piętro,Wrotków
555718.0,48.790000915527344,0.0,2020,3.0,parter,Węglin Południowy
899000.0,65.0,1.0,2024,3.0,3 piętro,Węglin Południowy
770000.0,57.25,1.0,2024,3.0,1 piętro,Węglin Południowy
484000.0,48.5,0.0,1980,3.0,parter,Dziesiąta
839000.0,116.31999969482422,0.0,1994,5.0,4 piętro,Wieniawa
580000.0,51.0,0.0,1956,2.0,3 piętro,Wieniawa
599000.0,52.0,1.0,2019,3.0,parter,Felin
762082.0,84.7699966430664,0.0,1977,4.0,3 piętro,Wrotków
599344.0,57.220001220703125,0.0,1970,4.0,parter,Rury
439200.0,40.0,1.0,2026,2.0,2 piętro,Śródmieście
824500.0,71.69999694824219,0.0,1970,3.0,parter,Śródmieście
369000.0,26.5,1.0,1980,1.0,7 piętro,Czechów Północny
539000.0,60.540000915527344,0.0,1984,4.0,1 piętro,Kośminek
344043.0,26.670000076293945,1.0,2024,1.0,1 piętro,Śródmieście
310000.0,43.31999969482422,0.0,2010,1.0,parter,Dziesiąta
530820.0,39.31999969482422,1.0,2024,2.0,1 piętro,Stare Miasto
518016.0,53.959999084472656,1.0,2025,3.0,parter,Ponikwoda
685260.0,72.9000015258789,0.0,2026,4.0,3 piętro,Wrotków
471523.0,43.70000076293945,0.0,2025,2.0,parter,Czechów Północny
765228.0,85.12000274658203,0.0,2024,4.0,3 piętro,Wrotków
614164.0,55.380001068115234,0.0,2009,3.0,2 piętro,Węglin Południowy
395000.0,25.229999542236328,1.0,2024,2.0,1 piętro,Śródmieście
549000.0,49.0,0.0,1994,2.0,1 piętro,Ponikwoda
649000.0,55.650001525878906,1.0,2009,3.0,3 piętro,Dziesiąta
719000.0,73.5,0.0,1998,4.0,2 piętro,Wieniawa
875000.0,94.13999938964844,0.0,1905,2.0,3 piętro,Śródmieście
629000.0,72.19000244140625,0.0,1970,4.0,2 piętro,Rury
590000.0,61.779998779296875,1.0,2024,3.0,2 piętro,Felin
599000.0,59.59000015258789,0.0,1959,3.0,parter,Śródmieście
539000.0,60.540000915527344,0.0,1984,4.0,1 piętro,Kośminek
562800.0,46.900001525878906,1.0,2017,2.0,2 piętro,Felin
369000.0,26.5,1.0,1980,1.0,7 piętro,Czechów Północny
471523.0,43.70000076293945,0.0,2025,2.0,parter,Czechów Północny
384714.0,38.86000061035156,0.0,1973,2.0,2 piętro,Wrotków
404973.0,34.060001373291016,0.0,2024,2.0,parter,Węglin Południowy
653660.0,71.05000305175781,1.0,2026,4.0,6 piętro,Czechów Północny
260690.0,29.290000915527344,0.0,1953,1.0,parter,Bronowice
375000.0,35.0,0.0,1964,2.0,parter,Hajdów-Zadębie
570000.0,90.2300033569336,0.0,2010,3.0,parter,Ponikwoda
440000.0,51.16999816894531,0.0,1966,3.0,1 piętro,Śródmieście
549000.0,51.41999816894531,0.0,1950,2.0,3 piętro,Śródmieście
539000.0,51.16999816894531,0.0,1968,4.0,parter,Rury
699000.0,55.29999923706055,1.0,2024,3.0,5 piętro,Czechów Południowy
546000.0,42.0,1.0,2022,2.0,parter,Kośminek
612990.0,58.380001068115234,1.0,2024,4.0,4 piętro,Wrotków
369000.0,35.0,0.0,1960,2.0,parter,Tatary
637014.0,64.41000366210938,1.0,2025,3.0,1 piętro,Kośminek
1000000.0,108.0999984741211,1.0,2000,4.0,3 piętro,Wieniawa
615000.0,58.0,1.0,1978,3.0,5 piętro,Czechów Południowy
670000.0,41.25,1.0,2024,2.0,2 piętro,Śródmieście
349000.0,20.0,1.0,1970,1.0,3 piętro,Rury
558000.0,62.0,0.0,2011,3.0,2 piętro,Stare Miasto
644000.0,58.0,0.0,2026,3.0,parter,Sławin
375000.0,34.7599983215332,0.0,1960,2.0,parter,Tatary
499000.0,53.29999923706055,1.0,1970,3.0,parter,Rury
728999.0,57.810001373291016,0.0,1966,2.0,3 piętro,Śródmieście
699999.0,55.29999923706055,1.0,2024,3.0,6 piętro,Czechów Południowy
620778.0,62.13999938964844,1.0,2025,3.0,3 piętro,Kośminek
389000.0,30.799999237060547,1.0,1977,1.0,1 piętro,Kalinowszczyzna
310000.0,40.93000030517578,0.0,1980,2.0,parter,Kalinowszczyzna
759284.0,71.97000122070312,1.0,2025,4.0,7 piętro,Konstantynów
654655.0,60.4900016784668,1.0,2025,3.0,parter,Ponikwoda
673180.0,62.439998626708984,1.0,2025,2.0,2 piętro,Ponikwoda
415000.0,31.0,1.0,1980,1.0,7 piętro,Kalinowszczyzna
529000.0,64.5,0.0,1963,4.0,4 piętro,Rury
750000.0,68.0,0.0,2012,3.0,2 piętro,Sławin
890000.0,120.0,0.0,1934,4.0,4 piętro,Śródmieście
520000.0,44.79999923706055,0.0,2003,2.0,4 piętro,Wrotków
499900.0,46.56999969482422,0.0,1981,3.0,1 piętro,Bronowice
349000.0,20.0,1.0,1970,1.0,3 piętro,Rury
609000.0,49.20000076293945,1.0,2024,3.0,3 piętro,Wrotków
494724.0,48.54999923706055,1.0,2025,3.0,parter,Kośminek
890000.0,120.0,0.0,1934,4.0,4 piętro,Śródmieście
469140.0,40.4900016784668,1.0,2026,2.0,1 piętro,Ponikwoda
574193.0,51.599998474121094,1.0,2026,3.0,3 piętro,Ponikwoda
950000.0,67.0,0.0,2018,3.0,4 piętro,Czechów Południowy
599000.0,63.779998779296875,1.0,1960,3.0,1 piętro,Wieniawa
369000.0,35.0,0.0,1981,2.0,parter,Tatary
579900.0,51.45000076293945,1.0,2025,3.0,2 piętro,Sławin
369000.0,26.5,1.0,1980,1.0,7 piętro,Czechów Północny
850000.0,77.16999816894531,1.0,2018,3.0,3 piętro,Sławin
400000.0,60.0,0.0,1970,2.0,4 piętro,Bronowice
474370.0,36.4900016784668,1.0,2021,2.0,parter,Węglin Południowy
774000.0,57.0,1.0,2024,3.0,2 piętro,Węglin Południowy
739900.0,57.5,1.0,2024,3.0,1 piętro,Węglin Południowy
595000.0,60.0,1.0,1985,3.0,7 piętro,Rury
831744.0,75.62000274658203,1.0,2012,3.0,parter,Sławin
926900.0,71.30000305175781,0.0,2016,3.0,parter,Czechów Północny
415035.0,40.099998474121094,0.0,2026,1.0,parter,Wrotków
440000.0,40.54999923706055,1.0,2024,2.0,1 piętro,Wrotków
375000.0,44.20000076293945,1.0,1980,3.0,1 piętro,Wieniawa
570000.0,55.0,1.0,2023,3.0,3 piętro,Kośminek
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
693000.0,53.400001525878906,0.0,2011,3.0,3 piętro,Śródmieście
729000.0,61.880001068115234,0.0,2004,2.0,4 piętro,Stare Miasto
459000.0,48.0,0.0,1987,3.0,4 piętro,Czuby Północne
529000.0,55.400001525878906,0.0,1959,2.0,parter,Rury
619000.0,49.20000076293945,1.0,2024,3.0,parter,Wrotków
511106.0,62.33000183105469,1.0,2025,3.0,4 piętro,Dziesiąta
617875.0,49.43000030517578,0.0,2026,2.0,3 piętro,Sławin
560000.0,61.0,0.0,1972,4.0,4 piętro,Konstantynów
494636.0,39.88999938964844,1.0,2025,2.0,3 piętro,Konstantynów
499999.0,60.79999923706055,1.0,1993,3.0,parter,Kalinowszczyzna
530176.0,48.63999938964844,1.0,2024,3.0,1 piętro,Wrotków
435666.0,37.720001220703125,1.0,2025,2.0,2 piętro,Stare Miasto
435666.0,37.720001220703125,1.0,2025,2.0,2 piętro,Stare Miasto
467875.0,47.5,0.0,2026,2.0,1 piętro,Wrotków
645000.0,55.099998474121094,1.0,2023,3.0,6 piętro,Kośminek
725000.0,71.9000015258789,1.0,2014,3.0,3 piętro,Węglin Południowy
585000.0,45.13999938964844,1.0,2024,2.0,5 piętro,Dziesiąta
431200.0,39.20000076293945,1.0,2025,2.0,1 piętro,Czechów Północny
560000.0,53.0,0.0,1965,2.0,3 piętro,Śródmieście
358000.0,32.29999923706055,0.0,1974,2.0,4 piętro,Kalinowszczyzna
536000.0,47.040000915527344,1.0,2024,2.0,parter,Czechów Północny
699000.0,55.29999923706055,1.0,2023,2.0,6 piętro,Śródmieście
520000.0,43.099998474121094,0.0,2025,2.0,2 piętro,Czechów Północny
693000.0,53.400001525878906,0.0,2011,3.0,3 piętro,Śródmieście
365000.0,47.11000061035156,0.0,1963,2.0,2 piętro,Dziesiąta
567000.0,52.5,0.0,2017,4.0,3 piętro,Rury
468480.0,36.599998474121094,1.0,2026,2.0,2 piętro,Sławin
620031.625,59.38999938964844,1.0,2026,4.0,6 piętro,Ponikwoda
928525.0,142.85000610351562,0.0,2000,6.0,parter,Rury
507000.0,40.189998626708984,1.0,2024,2.0,parter,Węglin Południowy
636985.0,55.38999938964844,0.0,2026,3.0,parter,Sławin
600480.0,66.72000122070312,0.0,2026,3.0,3 piętro,Sławin
633380.0,57.58000183105469,1.0,2025,3.0,2 piętro,Konstantynów
670000.0,80.0,0.0,1996,4.0,2 piętro,Sławin
390226.0,33.06999969482422,0.0,2024,1.0,5 piętro,Wrotków
666036.0,61.66999816894531,0.0,2024,3.0,5 piętro,Wrotków
720000.0,120.0,0.0,1996,6.0,2 piętro,Czuby Północne
629000.0,51.65999984741211,1.0,2021,3.0,1 piętro,Sławin
581590.0,61.220001220703125,0.0,2023,3.0,1 piętro,Dziesiąta
564300.0,59.400001525878906,0.0,2026,3.0,3 piętro,Wrotków
430000.0,60.400001525878906,0.0,1968,4.0,2 piętro,Kalinowszczyzna
577920.0,72.23999786376953,1.0,2024,2.0,2 piętro,Śródmieście
515790.0,52.099998474121094,0.0,2024,1.0,2 piętro,Śródmieście
468480.0,36.599998474121094,1.0,2026,2.0,2 piętro,Sławin
659000.0,60.209999084472656,0.0,2008,4.0,3 piętro,Ponikwoda
468480.0,36.599998474121094,1.0,2026,2.0,2 piętro,Sławin
1296000.0,96.0,1.0,2022,3.0,3 piętro,Śródmieście
714000.0,78.5,0.0,1960,3.0,2 piętro,Śródmieście
582528.0,52.47999954223633,1.0,2025,3.0,5 piętro,Konstantynów
588967.0,53.59000015258789,1.0,2024,3.0,parter,Ponikwoda
472625.0,47.5,0.0,2026,2.0,3 piętro,Wrotków
502129.0,51.290000915527344,0.0,2025,3.0,parter,Czechów Północny
389268.0,39.31999969482422,0.0,2014,2.0,2 piętro,Wrotków
415191.0,34.060001373291016,0.0,2025,2.0,3 piętro,Węglin Południowy
559000.0,49.619998931884766,1.0,2026,3.0,3 piętro,Czechów Południowy
410756.0,35.40999984741211,1.0,2025,2.0,1 piętro,Wrotków
760000.0,75.33000183105469,1.0,2010,3.0,6 piętro,Bronowice
680500.0,56.720001220703125,1.0,2013,2.0,1 piętro,Rury
771291.0,59.790000915527344,1.0,2024,2.0,7 piętro,Śródmieście
599000.0,48.5099983215332,0.0,2016,2.0,parter,Dziesiąta
632225.0,66.55000305175781,1.0,2024,3.0,1 piętro,Zemborzyce
650000.0,50.0,0.0,2011,2.0,parter,Śródmieście
435878.3125,35.86000061035156,1.0,2024,2.0,1 piętro,Ponikwoda
459000.0,48.0,0.0,1969,3.0,4 piętro,Rury
547786.8125,52.470001220703125,1.0,2026,3.0,parter,Ponikwoda
950000.0,67.0,1.0,2018,3.0,4 piętro,Czechów Południowy
1296000.0,96.0,1.0,2022,3.0,3 piętro,Śródmieście
375000.0,44.20000076293945,1.0,1980,3.0,1 piętro,Wieniawa
670000.0,41.25,1.0,2024,2.0,2 piętro,Śródmieście
489000.0,30.920000076293945,1.0,2024,2.0,4 piętro,Czechów Południowy
513726.0,54.709999084472656,0.0,2023,3.0,2 piętro,Czechów Północny
403920.0,40.79999923706055,0.0,2024,2.0,2 piętro,Wrotków
554578.0625,49.63999938964844,1.0,2024,3.0,parter,Wrotków
536171.0,49.189998626708984,1.0,2024,3.0,4 piętro,Wrotków
446608.0,43.36000061035156,1.0,2025,2.0,parter,Ponikwoda
686755.0,72.29000091552734,1.0,2025,4.0,3 piętro,Ponikwoda
499000.0,47.0,0.0,1987,2.0,4 piętro,Czuby Północne
933790.0,50.86000061035156,0.0,2023,2.0,2 piętro,Szerokie
478905.0,45.61000061035156,1.0,1978,2.0,parter,Ponikwoda
659000.0,65.19000244140625,1.0,2010,3.0,parter,Sławin
315000.0,48.900001525878906,0.0,1930,2.0,1 piętro,Bronowice
493557.375,41.43000030517578,1.0,2013,2.0,1 piętro,Ponikwoda
599000.0,56.0,0.0,2010,2.0,1 piętro,Czechów Południowy
699000.0,58.290000915527344,1.0,2024,3.0,5 piętro,Felin
489000.0,30.920000076293945,1.0,2024,2.0,4 piętro,Czechów Południowy
369000.0,35.0,0.0,1981,2.0,parter,Tatary
475440.0,51.810001373291016,1.0,2024,3.0,3 piętro,Czechów Południowy
775448.3125,51.70000076293945,1.0,2022,2.0,5 piętro,Konstantynów
499000.0,62.0,0.0,1982,3.0,parter,Sławin
721656.0,66.81999969482422,0.0,2004,3.0,1 piętro,Sławin
384714.0,38.86000061035156,0.0,1972,2.0,3 piętro,Wrotków
510000.0,54.0,1.0,1970,3.0,8 piętro,Wieniawa
598953.0,79.5,0.0,1983,4.0,4 piętro,Czechów Południowy
689000.0,62.5,1.0,1983,3.0,7 piętro,Czuby Północne
630000.0,63.33000183105469,0.0,1990,3.0,parter,Czuby Północne
649000.0,47.25,1.0,2017,2.0,3 piętro,Węglin Południowy
589000.0,48.040000915527344,1.0,2018,2.0,1 piętro,Śródmieście
849000.0,61.27000045776367,1.0,2022,3.0,parter,Węglin Południowy
757125.0,60.0,0.0,2026,3.0,5 piętro,Sławin
549000.0,61.22999954223633,0.0,1991,3.0,4 piętro,Wrotków
536000.0,44.689998626708984,0.0,2000,2.0,2 piętro,Czechów Południowy
564830.0,50.91999816894531,0.0,2026,3.0,2 piętro,Ponikwoda
380000.0,45.900001525878906,0.0,1975,3.0,4 piętro,Tatary
494636.0,39.88999938964844,1.0,2025,2.0,2 piętro,Konstantynów
869000.0,79.20999908447266,0.0,2013,4.0,3 piętro,Wrotków
484604.34375,42.060001373291016,0.0,2026,2.0,parter,Wieniawa
420000.0,25.5,1.0,1969,2.0,1 piętro,Stare Miasto
733000.0,66.6500015258789,1.0,1990,3.0,4 piętro,Wieniawa
362340.0,29.700000762939453,1.0,2026,1.0,parter,Sławin
475380.0,41.70000076293945,1.0,2026,2.0,1 piętro,Sławin
575000.0,61.20000076293945,0.0,1988,3.0,5 piętro,Rury
617100.0,37.400001525878906,1.0,2025,1.0,2 piętro,Śródmieście
765612.0,70.88999938964844,0.0,2026,2.0,3 piętro,Sławin
520352.0,46.459999084472656,0.0,2026,2.0,4 piętro,Sławin
469000.0,37.5,0.0,1962,2.0,4 piętro,Śródmieście
717000.0,56.41999816894531,1.0,2024,3.0,1 piętro,Stare Miasto
420000.0,49.0,0.0,1975,3.0,4 piętro,Dziesiąta
489000.0,49.310001373291016,1.0,1984,2.0,7 piętro,Czechów Południowy
654940.0,59.540000915527344,1.0,2025,3.0,2 piętro,Konstantynów
485000.0,35.0,1.0,2023,2.0,1 piętro,Czechów Południowy
2150000.0,130.0,1.0,2013,4.0,10+ piętro,Czechów Południowy
557271.0,56.290000915527344,1.0,2024,1.0,3 piętro,Śródmieście
449673.0,43.70000076293945,0.0,1987,2.0,parter,Czechów Północny
448000.0,48.5,0.0,1970,3.0,3 piętro,Rury
595828.8125,57.959999084472656,1.0,2026,4.0,2 piętro,Ponikwoda
451981.59375,37.540000915527344,1.0,2026,2.0,2 piętro,Ponikwoda
559000.0,66.0,0.0,1987,3.0,2 piętro,Czuby Północne
762082.0,84.7699966430664,0.0,1977,4.0,4 piętro,Wrotków
270000.0,49.0,0.0,1964,2.0,parter,Dziesiąta
399000.0,37.13999938964844,0.0,1930,1.0,parter,Śródmieście
765612.0,70.88999938964844,0.0,2026,2.0,3 piętro,Sławin
348000.0,42.5,0.0,1996,2.0,4 piętro,Felin
419950.0,37.0,1.0,1980,3.0,2 piętro,Tatary
567000.0,52.5,0.0,2017,4.0,3 piętro,Rury
445000.0,39.0,1.0,1978,2.0,parter,Rury
399000.0,48.70000076293945,0.0,1980,2.0,4 piętro,Czuby Północne
360804.0,33.099998474121094,1.0,2026,2.0,2 piętro,Ponikwoda
531000.0,69.5999984741211,0.0,1962,3.0,3 piętro,Rury
289000.0,26.0,1.0,1978,1.0,8 piętro,Czechów Północny
320000.0,27.0,1.0,1943,1.0,parter,Kalinowszczyzna
379000.0,36.25,0.0,2006,1.0,parter,Śródmieście
392806.0,39.31999969482422,0.0,2003,2.0,parter,Wrotków
569000.0,61.5,0.0,1976,4.0,4 piętro,Czechów Południowy
370000.0,28.0,0.0,1950,1.0,1 piętro,Stare Miasto
472062.0,43.75,0.0,2026,2.0,parter,Czechów Północny
473388.0,38.29999923706055,1.0,2026,2.0,parter,Ponikwoda
599000.0,32.68000030517578,1.0,2024,1.0,parter,Śródmieście
485000.0,62.5,0.0,1998,3.0,4 piętro,Czuby Południowe
539000.0,52.0,1.0,1968,4.0,parter,Rury
631300.0,63.130001068115234,0.0,2024,3.0,3 piętro,Sławin
598500.0,85.5,0.0,2025,6.0,4 piętro,Kalinowszczyzna
355000.0,47.400001525878906,0.0,1965,2.0,1 piętro,Tatary
343684.0,32.119998931884766,1.0,2025,1.0,1 piętro,Ponikwoda
570000.0,48.20000076293945,1.0,2025,2.0,1 piętro,Czechów Północny
980000.0,93.0,0.0,1930,3.0,3 piętro,Stare Miasto
695000.0,72.76000213623047,0.0,1990,4.0,parter,Czechów Południowy
445000.0,39.0,1.0,1978,2.0,parter,Rury
659000.0,60.209999084472656,0.0,2008,4.0,3 piętro,Ponikwoda
393450.0,30.5,1.0,2024,2.0,3 piętro,Śródmieście
767000.0,63.790000915527344,1.0,1977,4.0,9 piętro,Wieniawa
393872.0,29.56999969482422,1.0,2026,1.0,parter,Ponikwoda
469737.0,40.08000183105469,1.0,2026,2.0,2 piętro,Ponikwoda
596275.0,59.38999938964844,1.0,2026,4.0,parter,Ponikwoda
595828.0,57.959999084472656,1.0,2026,4.0,2 piętro,Ponikwoda
481580.0,48.400001525878906,0.0,2026,2.0,parter,Wrotków
476431.0,49.68000030517578,0.0,2006,3.0,2 piętro,Czechów Północny
439260.0,43.970001220703125,0.0,2026,2.0,5 piętro,Wrotków
475000.0,44.099998474121094,0.0,1934,2.0,1 piętro,Śródmieście
498500.0,62.310001373291016,0.0,1967,3.0,4 piętro,Śródmieście
730000.0,81.83999633789062,0.0,1938,3.0,2 piętro,Śródmieście
375000.0,43.0,0.0,1920,2.0,parter,Dziesiąta
405090.0,38.58000183105469,1.0,2024,2.0,3 piętro,Ponikwoda
530000.0,44.79999923706055,1.0,2023,2.0,3 piętro,Węglin Południowy
550000.0,47.0,1.0,2023,2.0,6 piętro,Węglin Południowy
599000.0,56.439998626708984,1.0,2024,3.0,parter,Węglin Południowy
686755.0,72.29000091552734,1.0,2025,4.0,3 piętro,Ponikwoda
445000.0,56.599998474121094,0.0,1964,3.0,2 piętro,Tatary
592994.0,55.41999816894531,1.0,2025,3.0,parter,Dziesiąta
507603.0,45.72999954223633,1.0,2025,2.0,2 piętro,Dziesiąta
623492.0,58.81999969482422,1.0,2025,3.0,3 piętro,Wrotków
379785.0,36.16999816894531,1.0,2025,2.0,2 piętro,Ponikwoda
528220.0,53.900001525878906,1.0,2025,3.0,1 piętro,Ponikwoda
410640.0,35.400001525878906,0.0,2025,2.0,2 piętro,Wrotków
1100000.0,115.66000366210938,0.0,2024,4.0,parter,Sławin
419950.0,37.0,1.0,1980,3.0,2 piętro,Tatary
640000.0,65.7699966430664,1.0,2016,3.0,parter,Sławin
369000.0,26.5,1.0,1980,1.0,7 piętro,Czechów Północny
657000.0,82.1500015258789,0.0,1910,3.0,3 piętro,Śródmieście
940000.0,93.69000244140625,0.0,2024,5.0,1 piętro,Sławin
379785.0,36.16999816894531,0.0,2025,2.0,1 piętro,Ponikwoda
930000.0,92.20999908447266,0.0,2024,4.0,1 piętro,Sławin
819900.0,96.36000061035156,0.0,2002,4.0,3 piętro,Czechów Południowy
980000.0,95.0,0.0,1930,3.0,3 piętro,Śródmieście
927000.0,51.5,0.0,2016,2.0,2 piętro,Śródmieście
319000.0,31.399999618530273,0.0,1904,1.0,parter,Śródmieście
621965.0,65.47000122070312,1.0,2025,3.0,parter,Ponikwoda
528220.0,53.900001525878906,1.0,2025,3.0,3 piętro,Ponikwoda
415280.0,35.79999923706055,0.0,2026,2.0,3 piętro,Sławin
1306708.0,77.31999969482422,1.0,2024,3.0,4 piętro,Śródmieście
1060433.0,71.16999816894531,0.0,2024,3.0,3 piętro,Śródmieście
592110.0,45.900001525878906,1.0,2024,2.0,3 piętro,Śródmieście
681377.0,45.72999954223633,0.0,2024,2.0,3 piętro,Śródmieście
2347058.0,145.77999877929688,1.0,2024,4.0,7 piętro,Śródmieście
1114908.0,70.12000274658203,1.0,2024,3.0,6 piętro,Śródmieście
399000.0,31.8700008392334,0.0,1967,1.0,4 piętro,Śródmieście
879999.0,75.88999938964844,1.0,2024,3.0,7 piętro,Czuby Północne
431250.0,37.5,0.0,2026,2.0,3 piętro,Sławin
762082.0,84.7699966430664,0.0,1977,4.0,5 piętro,Wrotków
506933.0,36.470001220703125,0.0,2024,2.0,3 piętro,Czechów Południowy
638900.0,63.88999938964844,0.0,2025,3.0,3 piętro,Szerokie
680922.0,68.77999877929688,0.0,2025,3.0,3 piętro,Szerokie
373170.0,35.540000915527344,1.0,2025,2.0,2 piętro,Ponikwoda
790000.0,79.05000305175781,0.0,2025,4.0,parter,Czechów Południowy
575000.0,60.0,0.0,1985,3.0,2 piętro,Czechów Północny
498999.0,39.2599983215332,1.0,1982,2.0,10 piętro,Rury
863200.0,66.91999816894531,1.0,2024,3.0,parter,Czechów Południowy
475380.0,41.70000076293945,1.0,2026,2.0,1 piętro,Sławin
369000.0,43.36000061035156,0.0,1920,2.0,parter,Dziesiąta
387774.0,30.059999465942383,0.0,2026,2.0,3 piętro,Sławin
498108.0,40.16999816894531,1.0,2025,2.0,2 piętro,Konstantynów
650000.0,65.0,0.0,1983,3.0,1 piętro,Stare Miasto
599999.0,72.76000213623047,0.0,1993,4.0,1 piętro,Stare Miasto
770000.0,78.8499984741211,0.0,2025,4.0,1 piętro,Czechów Południowy
635256.0,58.81999969482422,1.0,2024,3.0,1 piętro,Wrotków
519000.0,59.70000076293945,0.0,1981,3.0,2 piętro,Stare Miasto
490000.0,56.79999923706055,1.0,2000,2.0,4 piętro,Czechów Południowy
459750.0,36.779998779296875,0.0,2026,2.0,2 piętro,Sławin
579045.0,62.33000183105469,0.0,1978,4.0,2 piętro,Wrotków
841100.0,64.69999694824219,1.0,2024,3.0,1 piętro,Węglin Południowy
719000.0,70.0,0.0,1990,3.0,3 piętro,Czuby Północne
749000.0,71.94000244140625,0.0,1997,4.0,2 piętro,Czechów Południowy
369000.0,43.36000061035156,0.0,1920,2.0,parter,Dziesiąta
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
475380.0,41.70000076293945,1.0,2026,2.0,1 piętro,Sławin
368280.0,29.700000762939453,0.0,2026,2.0,parter,Sławin
679000.0,50.0,1.0,2011,2.0,parter,Śródmieście
336150.0,44.81999969482422,0.0,1960,2.0,1 piętro,Tatary
661630.0,60.70000076293945,1.0,2025,3.0,5 piętro,Konstantynów
511106.0,62.33000183105469,1.0,2025,3.0,3 piętro,Dziesiąta
680000.0,48.439998626708984,1.0,2023,2.0,4 piętro,Śródmieście
407592.0,40.79999923706055,0.0,2024,2.0,parter,Wrotków
491139.0,45.099998474121094,0.0,2001,2.0,1 piętro,Czechów Północny
629000.0,56.22999954223633,1.0,2024,3.0,3 piętro,Węglin Południowy
600000.0,64.86000061035156,0.0,2024,3.0,1 piętro,Czechów Północny
425000.0,34.02000045776367,0.0,2025,2.0,3 piętro,Ponikwoda
564000.0,53.72999954223633,1.0,2024,3.0,4 piętro,Felin
470000.0,62.0,1.0,1974,3.0,9 piętro,Kośminek
1049000.0,126.0,0.0,1927,4.0,1 piętro,Śródmieście
368280.0,29.700000762939453,0.0,2026,2.0,parter,Sławin
690000.0,73.98999786376953,1.0,2015,3.0,3 piętro,Ponikwoda
617100.0,37.400001525878906,1.0,2025,1.0,2 piętro,Śródmieście
468480.0,36.599998474121094,1.0,2026,2.0,2 piętro,Sławin
586663.0,63.150001525878906,0.0,1986,4.0,5 piętro,Wrotków
780000.0,75.0,0.0,1935,2.0,4 piętro,Śródmieście
358000.0,47.400001525878906,0.0,1960,2.0,1 piętro,Tatary
571727.0,57.22999954223633,0.0,2001,3.0,3 piętro,Czechów Północny
633672.0,60.93000030517578,1.0,2026,3.0,2 piętro,Sławin
646484.0,70.2699966430664,1.0,2026,3.0,parter,Sławin
427500.0,37.5,0.0,2026,2.0,2 piętro,Sławin
295000.0,38.619998931884766,0.0,1956,2.0,parter,Dziesiąta
652000.0,42.11000061035156,1.0,2022,2.0,2 piętro,Czechów Północny
435000.0,49.0,0.0,1989,4.0,4 piętro,Bronowice
765344.0,59.81999969482422,1.0,2023,3.0,parter,Dziesiąta
703345.0,57.40999984741211,1.0,2023,3.0,parter,Dziesiąta
710000.0,69.9800033569336,1.0,2025,4.0,2 piętro,Ponikwoda
690000.0,62.439998626708984,1.0,2025,3.0,2 piętro,Ponikwoda
550000.0,49.220001220703125,1.0,2025,2.0,parter,Ponikwoda
425000.0,34.02000045776367,1.0,2025,2.0,3 piętro,Ponikwoda
510000.0,66.3499984741211,0.0,1963,3.0,4 piętro,Śródmieście
